arm,conv,turn,tier,t_send,prompt,uncached,ttft,latency,queue,l3_read,prefill,decode,how,qdepth
hbm_lru,76,31,cold,4557.79,24827,17019,242.9499,283.5472,212.2708,0.0,30.6791,40.5973,time_stats,70
hbm_lru,6,25,cold,4381.182,24928,17120,219.6656,460.255,195.7162,0.0,23.9494,240.5894,time_stats,69
hbm_lru,118,30,cold,4583.741,35634,27826,237.8497,259.8415,210.9985,0.0,26.8512,21.9918,time_stats,71
hbm_lru,36,28,cold,4578.575,30880,23072,235.6498,270.6393,212.1972,0.0,23.4526,34.9895,time_stats,71
hbm_lru,54,17,cold,4455.413,25025,17217,226.7166,396.3734,201.8163,0.0,24.9003,169.6568,time_stats,71
hbm_lru,5,29,cold,4587.581,21436,13628,239.8824,267.0562,211.4045,0.0,28.4779,27.1738,time_stats,71
hbm_lru,38,29,cold,4570.922,25147,17339,236.6616,283.9688,205.6171,0.0,31.0445,47.3072,time_stats,71
hbm_lru,95,28,cold,4566.835,28293,20485,239.3536,288.0563,208.4519,0.0,30.9017,48.7027,time_stats,71
hbm_lru,73,30,cold,4593.406,29007,21199,236.7503,266.6771,206.9411,0.0,29.8092,29.9268,time_stats,71
hbm_lru,112,25,cold,4584.136,28382,20574,239.4879,275.9978,207.8555,0.0,31.6324,36.5099,time_stats,71
hbm_lru,62,25,cold,4583.58,27669,19861,233.8133,281.4882,208.7625,0.0,25.0508,47.6749,time_stats,71
hbm_lru,9,24,cold,4452.798,26181,18373,220.4085,415.5029,196.2654,0.0,24.1431,195.0944,time_stats,71
hbm_lru,49,31,cold,4597.115,26383,18575,239.9876,271.1862,208.5584,0.0,31.4292,31.1986,time_stats,70
